,country_encoded,points_scaled,description_clean,variety_encoded,length_scaled,price_scaled
38,3,1.5431426728154198,excellently layered yet light nose mix pomelo skin tangelo lime spritzed pink apple note extremely nervy grippy lemon skin texture squeezed citrus flavor balanced riper apple like biting cold crisp ripe pear nectarine,41,1.3741176983174421,0.1584284976948453
39,1,-0.5368100017530796,viognier well warm climate sicilian expression french grape show pretty floral nuance backed white almond orange blossom pair sea bass grilled lemon leaf fried squid,100,0.2213431156373479,-0.6613492978335797
40,2,-1.7253543872207935,yeasty bready aroma cantaloupe citrus feed undefined foam tongue citrus melon flavor bland powdered sugar orange note finish,6,-0.7873346442077345,-1.5765694367170668
41,3,1.5431426728154198,sourced vineyard planted gary andrus elegant expressive shaded lovely rose tone scent rose petal ripe cherry emerge instantly glass well defined balanced detailed sandalwood cocoa powder cinnamon orange liqueur highlight drink,66,1.0859240526474185,0.8193005564310913
42,0,2.731687058283134,classic blend figeac cabernet sauvignon cabernet franc give beautifully dense great tannin perfumed complex tannin finely cushioned generous black fruit acidity long term aging drink,7,0.2213431156373479,1.961715602352311
43,3,0.6517343837146344,wear alcohol better similarly heady yes bit hot heat come across slight chili pepper edge blackberry dark unsweetened chocolate flavor way balanced elegant hard imagine perfect barbecue red,70,0.6536335841423832,0.21159359271337916
44,3,-0.23967390538615105,like regular chardonnay beuna vista regular pinot noir medium bodied easy drinking version variety enough herbal complexity keep interesting cherry tinged fruit ripe tannin supple finish burst crisp acidity,66,0.797730406977395,-0.34141587203976637
45,3,-0.833946098120008,similar petite sirah dark full bodied red significant tannin dry berry currant spice flavor kind rustic call mind barbecue,92,-0.6432378213727227,0.1584284976948453
46,0,-0.5368100017530796,quite green style champagne clean crisp one champagne cooperative great value pleasing freshness imported grape expectation georgia,14,-0.9314314670427463,0.5428646368688258
47,3,1.5431426728154198,first chaleur estate seemed closed tight lightly herbal grudgingly opened streak olive chalk coffee ground second much brighter layered plum cherry chocolate herb impression pepper subtle sleek built age need decanted,72,1.0859240526474185,1.6600835591081358
48,3,0.05746219098077744,elegant cabernet ready drink tonight hold year show good napa character lush ripe tannin flavor black currant blackberry cedar cry good steak,12,-0.2109473528676874,0.1584284976948453
49,3,-0.833946098120008,light entry level red fresh berry aroma touch dried herb dry appealing softness texture,72,-1.3637219355477814,-0.9491228357574785
50,3,0.05746219098077744,new malbec soft fruity extremely dark scent raisin pretty fruit flavor boysenberry black cherry lighter streak coffee caramel woven balance excellent though show depth expressed inky dark color,44,0.6536335841423832,0.046749800602869554
51,0,-0.833946098120008,light fresh showing pineapple pear flavor delicate way lift crispness fine touch citrus hint toast attractive easy white burgundy imported frederick wildman son ltd,15,0.07724629280233614,-0.7518880949754525
52,2,-0.23967390538615105,dark deep cola black fruit truffle aroma good lift overall classified dense warm climate big body equally large flavor black plum olive coffee seems short little simple finish,52,0.6536335841423832,0.626610078506277
53,3,-1.428218290853865,light citrusy dry riesling feature pleasant floral spice note lack little zip finish,103,-1.5078187583827933,-1.2968273762284732
54,3,0.05746219098077744,stiff tart young need year cellaring fill balance right vineyard full bodied tannin abundance,10,-1.3637219355477814,0.046749800602869554
55,3,-2.0224904835877218,thin watery diluted citrus flavor lot raw acidity,26,-2.228302872557852,-0.9491228357574785
56,3,0.05746219098077744,sobra brazilian portuguese leftover bordeaux blend recipe change every year nice drinking well smooth nicely resolved mix black fruit smoky wood pepper bit bacon fat,72,0.2213431156373479,-0.20178837871330557
57,3,0.05746219098077744,côtes du rhône style blend meant drunk early around weekday meal among terre rouge easiest drink find wine lot like high toned cherry boysenberry aroma flavor trace black olive jaunty gamy pepper,73,1.2300208754824302,-0.6613492978335797
58,0,-0.23967390538615105,simplest fruitiest cahors made gaudou still structured firm young tannin need round plenty fruity fresh black currant cut crisp acidity need age drink,45,-0.06685053003267563,-0.7518880949754525
59,3,-1.428218290853865,burgundian technique used aroma taste technique dominate heavy leesy yeasty toasted oak note dominate rather subtlely support underlying fruit,15,-0.6432378213727227,0.40882833349540515
60,2,-0.23967390538615105,fresh smelling note green melon apple honey mineral simple complex crisp apple orange flavor chunky slightly pithy finish good casual albariño steer wrong,2,-0.06685053003267563,-1.0571964510798075
61,3,-0.833946098120008,sourced bacchus vineyard oaky buttery chardonnay fine every day quaffer oaky flavor quickly overtake fruit simple clean apple flavored,15,-0.6432378213727227,-0.7518880949754525
62,3,0.9488704800815629,light almost effervescent glass popular grenache based pink doug margerum offer yeasty champagne like aroma soft lemon peel scent wet slate minerality tingling acidity delivers chalky lime cotton candy flavor bound together compelling tension,77,1.5182145211524538,-0.41585300824620924
63,3,2.4345509619162056,made equal amount pinot noir chardonnay aged lee four year give fabulous creamy yeasty complexity tantalizing flavor lime orange zest roasted hazelnut mineral smoke absolutely wonderful hold develop least case produced,85,1.0859240526474185,1.8670825248450613
64,3,-0.23967390538615105,nice dry lot black pepper infused wild blackberry flavor wrapped big pliant tannin lot crunchy acidity make sharp great rich steak,87,-0.3550441757026992,0.2631225763802322
65,3,0.05746219098077744,monstrous mix mourvèdre syrah calaveras dalton vineyard twisted oak river skull open heady nose bright cherry black tea candied dark plum show bright acidity pleasantly plump tannin resolved yet rightfully long finish enveloped raspberry flavor,73,1.6623113439874655,0.40882833349540515
66,1,0.9488704800815629,bright buoyant style brunello drink easily also delivers sophistication complexity expect montalcino open crisp tonic aroma cassis wild berry subtle aroma vanilla toasted nut back,81,0.2213431156373479,1.1487037143524497
67,1,-0.5368100017530796,aged stainless steel preserve fresh clean flavor expression favorita little known white grape northern italy offer lively tone lemon zest white blossom cut grass,23,0.07724629280233614,-0.8476032790374707
68,3,-1.428218290853865,high acidity ripe pineapple vanilla flavor simple sweet sour flavor like sour cough drop,64,-1.3637219355477814,-2.109839264228336
69,3,-0.833946098120008,ever since tamber bey made switch oakville fruit vineyard yountville cabernet dropped quality dry tannic uninteresting harshness make difficult appreciate blackberry cherry fruit,12,-0.06685053003267563,0.7063660963742043
70,2,-1.7253543872207935,lesson contrast nose weedy sweet green strawberry aroma mixing caramel also green slightly bitter offset jammy berry sweetness medium term weight burdensome sugar clumsy finish,89,0.2213431156373479,-0.9491228357574785
71,3,-2.0224904835877218,come bit flat streak cardboard fruit fresh given,76,-2.228302872557852,-1.0571964510798075
72,2,-1.7253543872207935,suggest little time bulky medicinal tempranillo despite color weight prickly sour ripe flavor finish short overriding impression underdeveloped,89,-0.7873346442077345,-1.430863679601894
73,1,-0.23967390538615105,brambly note forest floor underbrush backed enough fresh fruit keep chewy fresh mouth also get note wet tobacco wild mushroom add complexity,4,-0.2109473528676874,-0.34141587203976637
74,1,1.5431426728154198,modern winery located foot picturesque town barolo cascina adelaide proudly produce bold innovative interpretation barolo powerful generous big spice berry smoke mineral tone card play best however intensity persistency,56,0.797730406977395,1.9245016300797408
75,1,0.05746219098077744,prosecco cartizze cru offered excellent bortolin estate boast mineral note talc powder followed plush creamy peach yellow fruit end feminine note fresh flower,33,-0.06685053003267563,0.1584284976948453
76,0,0.35459828734770593,rounded texture smooth wood yellow fruit generous weight richness tempered acidity prominent apple skin character another month richness show better,15,-0.49914099853771093,0.8193005564310913
77,3,0.35459828734770593,oregon pinot much better well made top flight brambly black cherry fruit carry streak cola ripe moderate tannin balancing medium long finish,66,-0.2109473528676874,-0.6613492978335797
78,1,0.05746219098077744,open aroma forest floor porcini mushroom espresso straightforward offer bright berry coffee grilled herb alongside firm tannin drink,56,-0.7873346442077345,0.046749800602869554
79,0,-0.833946098120008,atypically dark color brassy châteauneuf blanc come across aromatically muted neutral ample breadth lacking richness depth something conundrum,74,-0.7873346442077345,0.9250974075206609
80,3,-1.7253543872207935,feel soft cloyingly sweet pineapple jam buttered popcorn flavor beginning tired old drink,15,-1.5078187583827933,0.3616545144036777
81,3,0.9488704800815629,full round snappy acidity brings life lift luscious fruit delicious aimed like festival green yellow fruit glass fine texture length defining mineral streak elevates well beyond fruity medium term aging potential well,15,1.2300208754824302,-0.34141587203976637
82,3,0.6517343837146344,ultrarich ripe cabernet marked jammy blackberry blueberry cherry fruit flavor milk chocolate sweetness soft intricate tannin made soft modern style best next six year,12,0.07724629280233614,0.9920887340598284
83,3,-1.1310821944869365,bit rugged hot mouth offer good array plummy cherry bright zingy acidity touch smoky oak,66,-1.2196251127127697,-0.8476032790374707
84,3,1.5431426728154198,steep sonoma slope mount st helena come tannic concentrated young cabernet dramatic structure massively packed blackberry dark chocolate pain grillé aged new oak add smoky spice overtone drink,12,0.6536335841423832,0.626610078506277
85,0,-1.1310821944869365,lightly fruity fresh crisp acidity although without much definition aftertaste clean bringing attractive citrus red currant fruit screwcap,7,-0.7873346442077345,-1.2968273762284732
86,3,-0.23967390538615105,one russian river premier sauvignon blanc producer although recent vintage slipped quality good dry crisp citrus gooseberry spice flavor missing richness earlier vintage,83,-0.06685053003267563,0.40882833349540515
87,2,0.05746219098077744,apple nectarine aroma clean snappy hint yeast based vanilla fresh citric delivers lime green apple pineapple nectarine flavor finish clean new razor nothing bitter pithy,98,0.2213431156373479,-1.0571964510798075
88,3,-0.5368100017530796,dull dusty nose burly zin open glass offering slight sweetness blackberry vanilla amid soft texture structure,104,-1.075528289877758,-0.34141587203976637
89,3,0.05746219098077744,classic lodi cab hot cool soft lush milk chocolate cassis flavor vanillin sweet char oak easy delicious drink,12,-0.7873346442077345,1.264236405861907
90,3,2.137414865549277,late disgorged released age year beautiful notable especially ultrafine feeling mousse bubble refined silky rich flavor lime strawberry toasty lee mineral spectacular sparkling many year development ahead,85,0.5095367613073715,0.9920887340598284
91,3,1.2460065764484913,lot zesty acidity pinot noir giving pomegranate rhubarb red cherry licorice flavor bright edge dry complexly layered interesting bit primary fruit balanced enough develop additional nuance next six year,66,0.797730406977395,1.1783427152637203
92,3,-0.833946098120008,butterscotch pineapple peach jam flavor mark chardonnay fortunately balanced crisp acidity certain minerality obvious crowd pleaser would score higher except seemingly sweet finish,15,-0.06685053003267563,-0.9491228357574785
93,1,-0.5368100017530796,fresh berry young spice raw note blueberry raspberry color bright blend montepulciano sangiovese central italy sharp immediate term delivery easy tannin bright acidic finish,72,0.07724629280233614,-1.5765694367170668
94,3,-0.23967390538615105,made tempranillo really pleasant rosé show balance rare california totally dry crisp relatively low alcohol manages long deep creamy spicy cherry raspberry vanilla bean flavor great job,89,0.5095367613073715,-1.5765694367170668
95,3,0.05746219098077744,pungent baked plum baking spice shenandoah barbera soft rustic yet refined jolt mocha espresso finish expert acidity enveloping pair mediterrean themed food,4,-0.2109473528676874,-0.13611094775761562
96,3,0.9488704800815629,big bold concentrated full bodied given complete new barrel lee stirring treatment deep gold color ripe pear buttered toast aroma transition wave pear apple lingering finish,15,0.36543993847235967,-0.4937535579628242
97,3,-0.833946098120008,like em big oaky one aroma flavor wood grilled peach roasted red apple buttery toast rich nuttiness generously abound mouth full slightly fat moderate acidity medium length smoky finish,15,0.797730406977395,-0.13611094775761562
98,3,0.05746219098077744,mix vineyard avas go blended syrah co fermented viognier viognier definitely present top end grapefruit citrus adding scent acid full forward acidic little hot delivers plenty front quite layering flavor walter dacon syrahs express,87,1.5182145211524538,0.1584284976948453
99,0,0.05746219098077744,finely structured tannin fitting well rich texture berry fruit dark plum bitter coffee adding extra dimension,44,-1.075528289877758,0.7824955620174916
100,3,0.05746219098077744,aroma greet glass bring flower cherry hint cured meat already drinking nicely elegant mix pie cherry fruit pastry flavor,66,-0.6432378213727227,0.10351997739105015
101,3,1.2460065764484913,winery flagship red cabernet sauvignon merlot syrah sturdy structured age syrah component pop pepper spice cab merlot give muscle verve youthful lovely floral note pure pretty berry fruit shine ripe graceful sweet fruit pleasing midpalate clean textural finish,72,2.0946018124925008,0.7063660963742043
102,3,-0.833946098120008,nice smooth merlot early drinking plump cherry cocoa cola tobacco soft acid even softer tannin,51,-1.2196251127127697,-0.2701472511310363
103,3,0.6517343837146344,price get cabernet show pretty good napa character ripe forward black currant tough tannin hit sweet oak lot going could even age year drink give couple hour airing,12,0.6536335841423832,-0.34141587203976637
104,1,0.05746219098077744,food friendly blend sangiovese syrah cabernet sauvignon cabernet franc show easy rich intense fruit flavor cherry blackberry plus subtle spice note,72,-0.3550441757026992,-0.4937535579628242
105,0,0.9488704800815629,firm stony dry tannin give structure intense acidity red cherry dense concentrated solid feel demand several year aging,28,-0.7873346442077345,0.046749800602869554
106,2,-1.1310821944869365,candied fruit punch bowl aroma call sophisticated mouth pretty much follows suit tart rubbery raspberry fruit come bit hot raw tough full sort like chewing plum skin,49,0.5095367613073715,-1.2968273762284732
107,1,0.6517343837146344,aroma black cherry licorice leather violet whiff tobacco open still bit closed delivers black raspberry wild cherry anisette note black pepper alongside big brooding tannin need time come around drink,56,0.9418272298124067,1.024605480713242
108,3,-0.23967390538615105,fresh full bodied juicy flavor dusty dark plum chocolate aged french american oak added background note tobacco vanilla particularly finish,61,-0.49914099853771093,-0.20178837871330557
109,1,-0.833946098120008,il puro simple genuine expression merlot soft cherry nuance backed light shading spice mineral texture smooth silky although simple deliver easy drinking pleasure,51,-0.06685053003267563,-1.2968273762284732
110,3,-1.1310821944869365,soft rich pineapple lemon candy oak flavor simple chardonnay benefit acidity balance nice basic chard everyday price,15,-0.9314314670427463,-1.430863679601894
111,3,-0.5368100017530796,light ruby color offer fresh raspberry red cherry aroma slightly softer flavor ripe plum smooth texture medium bodied easy enjoy,66,-0.49914099853771093,-1.9126045234463094
112,1,-0.5368100017530796,lasagna meat filled ravioli mushroom risotto would make good pairing partner mild crisp red offer note red berry almond cola,20,-0.49914099853771093,0.45470955519741424
113,1,-0.23967390538615105,banfi present easy fuss chianti classico showcase sangiovese typicity personality profoundly food friendly built natural acidity pair butter cream based pasta dish,80,-0.2109473528676874,-0.6613492978335797
114,3,1.2460065764484913,notable firm minerality acidity distinguished mouthfeel could little richer offer intricate raspberry sour cherry candy blueberry cola sandalwood flavor might blossom next year drink,66,0.07724629280233614,1.2360918805832828
115,3,0.6517343837146344,momtazi vineyard bottling boedecker cellar produced two barrel cherry grove designate fragrant focused effort scented rose petal cherry candy carrying spicy cinnamon streak textural cola laced finish,66,0.5095367613073715,0.9920887340598284
116,3,-0.833946098120008,given diverse clonal make vine go pinot aroma somewhat muted shy earthy spicy fruit flavor characterized baked red raspberry strawberry note taking denseness finish,66,0.07724629280233614,0.7448634202246477
117,3,0.6517343837146344,pleasing blend yield spicy fruity sweet strawberry cherry candy flavor though two third new oak used prominent smooth accessible delicious accented aroma sweet straw,72,0.07724629280233614,0.10351997739105015
118,1,-1.428218290853865,much like retro package time content one dimensional heavily toasted oak narrow fruit read vanilla coconut shading dry powdery tannin mark taut finish,80,-0.06685053003267563,-0.07291251034901033
119,1,-0.23967390538615105,youthful expression dolcetto offer dark concentrated style noticeable mineral tone slice lush blueberry raspberry aroma tonic vibrant although huge complexity good fresh quality fruit,21,0.07724629280233614,-0.9491228357574785
120,3,1.5431426728154198,incredibly rich ripe blackberry black currant dark chocolate lovely veneer toasted oak tannin super smooth drink,12,-1.075528289877758,1.54612396290951
121,0,-0.5368100017530796,blueberry fruit mingles cinnamon tinged oak spice nose offering even enough depth complexity make simple quaff worthy washing simply roasted chicken perhaps,73,-0.2109473528676874,-0.6613492978335797
122,3,-1.428218290853865,start nice good fruity raspberry nose taste tomato dry astringent tannic finish,104,-1.651915581217805,-0.4937535579628242
123,3,1.2460065764484913,lovely complex cabernet mountain southerly mayacamas chain show big firm tannin origin dry sturdiness backing intense black currant flavor drinkable sheer decadence although also seems stuffing age decade,12,0.6536335841423832,1.54612396290951
124,3,-2.3196265799546505,difficult find much like smell baked porty taste overtly sweet residual sugar like cherry raspberry jam,12,-1.075528289877758,-1.9126045234463094
125,3,0.05746219098077744,fermented aged stainless steel without going malolactic fermentation steely waxy albarino ready tapa offering big bold taste peach apricot textured long lasting tangible acidity make seafood especially shellfish sing,2,0.797730406977395,-0.6613492978335797
126,1,-0.23967390538615105,pretty aromatic package melon pineapple apple pear good hugely complex definitely casual approachable imported halby marketing,64,-1.075528289877758,-1.5765694367170668
127,3,-0.23967390538615105,aroma rose lychee pineapple followed appealing flavor lemon tropical fruit flower give flirty poised character balanced fresh best paired summer salad spicy ethnic cuisine,32,0.07724629280233614,-0.4937535579628242
128,3,-0.833946098120008,rustic slightly raisiny bordeaux blend little syrah also sourced excellent vineyard bit overripe soft forward little leathery ready drink,72,-0.6432378213727227,-0.8476032790374707
129,0,0.6517343837146344,wood aging add smoky character toasty also smoothing tannin rich show plum fruit firm tannin could still age drink,28,-0.6432378213727227,0.7063660963742043
130,0,1.5431426728154198,made year old vine evidenced concentration serious ageability structured firm relatively dry young stage need least year today open watch mineral stony character push fruit demand attention,15,0.5095367613073715,1.8670825248450613
131,3,0.05746219098077744,made modern style chardonnay ripe rich jammy pineapple green apple lime enhanced smoky caramelized oak creamy slightly sour note lee fortunately balanced crisp acidity best fruit go south,15,0.6536335841423832,0.626610078506277
132,3,-0.5368100017530796,cassis plum aroma mid weight cabernet sauvignon foothill licorice vanilla particularly finish testament month new american oak,12,-0.9314314670427463,0.046749800602869554
133,0,0.05746219098077744,soft rounded ready drink without concentration great acidity white light green fruit delicious giving open character framed toasty flavor spice,15,-0.49914099853771093,1.7667795027482895
134,3,-0.5368100017530796,peppery bright acidity blend half grenache lesser percentage mourvèdre syrah counoise bit mixed one hand offer red raspberry pomegranate perfumed aromatics hand earthiness detracts,73,0.07724629280233614,0.1584284976948453
135,3,1.2460065764484913,every dyer cabernet requires aging bottling tough tannin despite intense blackberry cherry oak flavor winemaker held back release even longer still juvenile unintegrated oak fruit mineral note window drinkability,12,0.797730406977395,1.6600835591081358
136,3,-1.1310821944869365,soapy mouthfeel often indicator high ph apple pear fruit flavor mild thin,15,-1.651915581217805,-0.13611094775761562
137,2,-1.7253543872207935,mildly floral nose lead lean acidic flavor lemon green apple,55,-1.9401092268878286,-0.575455607235392
138,3,-2.3196265799546505,tannic rough,11,-3.0928838095679225,-1.430863679601894
139,1,-1.1310821944869365,light easy prosecco extra dry note recall cut grass hay much way flower fruit aroma although hint ripe banana cardboard tonic lean crisp freshness close,71,0.2213431156373479,-0.9491228357574785
140,3,1.2460065764484913,age six plus year cab still dominated new french oak aged fruit young primary offering sweetly ripe cherry blackberry even tannin fresh suggestion continued cellaring statistic concerning alcohol acidity ph suggest ideal balance hold least year try,12,1.950504989657489,1.8670825248450613
141,3,1.2460065764484913,exotic complex medium bodied structured awash aroma charcuterie mixed nut cedar pencil anchoring dusty tannic profile punch oak,12,-0.7873346442077345,1.961715602352311
142,3,0.35459828734770593,color oxblood meaty tannic pours espresso black licorice composted earth around tart blackberry fruit aromatic spicy nicely balanced,87,-0.7873346442077345,0.2631225763802322
143,3,-2.0224904835877218,sweet port chocolate prune flavor feel hot chile pepper nearly alcohol,104,-1.796012404052817,0.9920887340598284
144,3,2.731687058283134,devastatingly good bordeaux blend howell mountain based cabernet could ask blackberry cherry cassis chocolate herb spice sweetly smoked oak structure awesome near perfect tannin soft intricately firm grand acidity make total cabernet experience tremendous age year,7,1.8064081668224774,2.4388496762067744
145,3,2.4345509619162056,roll st jean chardonnay made majority robert young belle terre vineyard fruit two third new french oak combination mind blowing vineyard contribute concentrated spicy tropical fruit flavor perfect acid balance oak provides elaborate seasoning absolutely delicious one satisfying chard,15,2.2386986353275127,0.8193005564310913
146,3,0.6517343837146344,pure cab franc stylish varietal new oak limited giving kick natural toastiness grape fruit mix blueberry black cherry streak cassis run luscious mocha espresso highlight black pepper cedar tannin beautifully managed,10,1.0859240526474185,0.2631225763802322
147,3,0.05746219098077744,syrah component estate grown grenache come lonesome spring vineyard lovely nose bright grapey grenache shining adding pretty floral scent syrah fill berry peppery tannin still quite purple youthful fresh bit volatile,87,1.0859240526474185,0.046749800602869554
148,3,-0.5368100017530796,challenging zin fruity also earthy mushroomy blast vanilla oak right pretty tannic beneath roughness core fruit austere time cellar could soften open,104,-0.2109473528676874,0.40882833349540515
149,3,0.05746219098077744,smooth dry appealing flavor blackberry cherry currant cedar fine spicy finish show amazing style elegance price real sommelier bargain case produced,12,-0.3550441757026992,-1.5765694367170668
150,2,-0.23967390538615105,nice traditionally styled rioja delivers smooth earthy leathery aroma spicy dry fruit right rioja good acidity respectable table weak,89,-0.6432378213727227,0.046749800602869554
151,1,0.6517343837146344,bold full bodied offer aroma steeped plum prune clove blue flower concentrated savory dole mature blackberry raisin clove licorice big velvety tannin enough freshness give surprisingly drinkable quality belies heft,70,0.9418272298124067,0.1584284976948453
